"Week" "Month" "Day" "Year" "CHIEF" "DALLE" "JDAYY" "MCNAR" "PRIRA" "RISLA" "ROCKY" "WANAP" "WELLS"
49 7 8 2007 203.357098253651 0 2853.81541417446 3124.88882826062 0 459.42473843519 703.055941095436 0 937.162113762891
50 7 15 2007 47.1317803905357 31.4132674996498 3933.38518840611 3959.039429205 76.9113414095433 673.365298778586 488.44568349277 6.53745972089744 1147.94670923834
51 7 22 2007 216.84697323735 33.1147908655156 3737.21317102258 3297.71199799584 81.3665315705208 1007.00634328119 823.033148169585 0 1685.50664838955
52 7 29 2007 122.008151302619 0 2645.33072205418 2364.83653597249 0 585.79637676671 660.05791277043 6.6359165686375 1361.41396506618
1 8 5 2007 143.699004195202 33.7129800127913 1826.31012650815 1599.07134342702 83.9453421620041 580.351158117534 453.220400037506 0 1100.25332714251
2 8 12 2007 0 31.4132674996498 1355.88859737628 1706.18604160961 0 218.227049103501 421.698598044062 3.77359615550753 823.985717291935
3 8 19 2007 207.031934363453 0 1827.25004146127 1701.28614421406 79.5969559094462 682.400486845012 146.00172464103 0 711.456715114923
4 8 26 2007 21.771036534212 0 1085.75497236719 843.747824834065 0 331.645015538196 746.520880002932 3.77359615550753 1240.64240594784
5 9 2 2007 98.8433465661369 0 1042.03763748379 1221.50263222381 0 349.690029582051 218.935702393399 0 398.020665695701
6 9 9 2007 146.174150165364 33.1147908655156 907.350521816898 1169.99454788013 82.3656114095242 515.972400881111 244.767532749165 2.69164460974106 1048.31095913792
7 9 16 2007 0 0 916.411587011439 496.299793403814 0 279.156005701269 679.963331615699 0 543.579001511824
8 9 23 2007 73.68012930788 31.4132674996498 215.021768946874 206.399480025285 0 374.945034998815 214.612936287323 3.77359615550753 561.929262000477
9 9 30 2007 144.55944469491 0.598189147275673 498.12928514813 249.997070346127 0 55.3336907208282 102.700885455096 0 622.547608037729
10 10 7 2007 10.7804539985748 0 566.030990932256 602.778558720855 80.7752828893972 641.673825095971 146.82016154291 0 328.809969514908
11 10 14 2007 10.7380202871223 0 372.019092138071 143.596929012025 0 36.2154191617323 391.62516657717 0 255.756769246248
12 10 21 2007 10.1837247438511 0 414.865102293434 271.308182551228 0 16.0455652277723 143.751337433582 0 236.075998709744
13 10 28 2007 25.1796539511633 0 243.540013583081 248.07119244536 0 197.500310146935 169.185768631187 0 74.706052114113
14 11 4 2007 0 0 15.1312963957758 164.372896124356 0 16.7559035791684 0 0 0
15 11 11 2007 0 0 0 0 0 0 0 0 0
16 11 18 2007 0 0 0 0 0 0 0 0 0
17 11 25 2007 0 0 0 0 0 0 0 0 0
18 12 2 2007 0 0 0 0 0 0 0 0 0
19 12 9 2007 0 0 0 0 0 0 0 0 0
20 12 16 2007 0 0 0 0 0 0 0 0 0
21 12 23 2007 0 0 0 0 0 0 0 0 0
22 12 30 2007 0 0 0 0 0 0 0 0 0
23 1 6 2008 0 0 0 0 0 0 0 0 0
24 1 13 2008 0 0 0 0 0 0 0 0 0
25 1 20 2008 0 0 0 0 0 0 0 0 0
26 1 27 2008 0 0 0 0 0 0 0 0 0
27 2 3 2008 0 0 0 0 0 0 0 0 0
28 2 10 2008 0 0 0 0 0 0 0 0 0
29 2 17 2008 0 0 0 0 0 0 0 0 0
30 2 24 2008 0 0 0 0 0 0 0 0 0
31 3 2 2008 0 0 29.532596471703 211.000839456986 0 0 0 0 0
32 3 9 2008 0 0 88.0767179611531 12.6373819293081 0 0 0 0 0
33 3 16 2008 0 0 0 0 0 0 0 0 0
34 3 23 2008 0 9.25911211328049 0 0 0 0 0 0 0
35 3 30 2008 0 0 11.8143607746132 0 0 0 0 0 16.160173829937
36 4 6 2008 0 0 34.0792743322547 204.34032511273 0 0 0 0 0
37 4 13 2008 0 0 116.164288111228 62.3671661600433 0 0 0 0 0
38 4 20 2008 0 0 570.223985268101 750.235409582409 0 0 0 0 0
39 4 27 2008 0 0 294.524344432744 315.793181790667 0 0 0 0 0
40 5 4 2008 0 0 381.695504301334 463.762449867754 0 0 0 0 22.6687610464273
41 5 11 2008 10.7649912883044 0 1464.3239838226 1552.13417454632 0 9.51491825480536 0 0 117.28013314372
42 5 18 2008 20.7087264603006 0 1829.76334300494 1494.25984321026 0 282.739875980882 40.2763539650217 2.58428382611516 231.104027320604
43 5 25 2008 34.6388637548442 32.7500360802027 2084.4657233157 1608.91896907415 83.095702869399 87.6662751265661 88.8609930050347 0 699.446536622325
44 6 1 2008 0.577699725657592 0.552009623053691 1843.92693464871 1486.25482808095 0 491.555171891599 306.535420197775 0 477.199176488057
45 6 8 2008 50.7555533425928 31.4132674996498 1643.82969725891 1508.44612503519 0 253.125510824789 199.317459408166 6.19747623716508 410.187548536573
46 6 15 2008 128.411047580364 32.260390848028 3906.62076353948 3084.39410367414 75.2615028727281 518.220205809179 601.452526178158 0 1166.22004530623
47 6 22 2008 112.472006014397 0.523303124065079 3920.49566966299 3592.35135837143 0 783.334486874104 412.899426058807 6.57439919003943 1057.48931404902
48 6 29 2008 159.787568490869 0 3710.83195301281 3373.35810962511 83.6766274881949 683.883801100939 741.409615322506 0 1317.38302110765
49 7 6 2008 219.806343073449 33.1147908655156 3885.70590396427 4158.52780543276 78.9709040195313 458.152658484626 466.282872198614 3.77359615550753 1308.12076892246
50 7 13 2008 26.7974204186932 31.4132674996498 3377.92596840877 3216.12202666057 0 988.482223414075 686.758136968908 2.91770060130435 849.014308907325
51 7 20 2008 235.651556140195 33.1147908655156 3188.32483275907 2650.98129746959 85.2664546415688 577.172218696402 574.579004794943 3.77359615550753 1653.55063758479
52 7 27 2008 116.790955398889 0 2658.61720385657 2215.5303691494 85.1212433113204 609.988443445827 724.811673202188 2.77419818035328 1505.31580239918
1 8 3 2008 142.169788488401 33.7129800127912 2196.73498082372 1760.4737818019 0 786.83151160108 424.589981686329 3.77359615550753 1165.79403475244
2 8 10 2008 76.8076970760946 31.4132674996498 2010.27062430456 1774.24441593212 85.2664546415688 687.328761226073 833.467688209846 0 1451.00277177011
3 8 17 2008 192.506182684137 0 1627.75105856941 1046.94855205156 0 670.364265853425 453.98141646852 3.77359615550753 1084.70088184283
4 8 24 2008 80.0699721827998 0 1274.34597267919 1107.65349187276 85.2664546415688 489.983494356708 622.684751555224 6.49411920357334 1273.1335331486
5 8 31 2008 159.543042119046 64.5280583651655 844.149014134865 568.094381628196 0 755.693180150391 500.970528595964 0 1096.25019309256
6 9 7 2008 87.47211003141 0.598189147275673 557.690211079914 353.416980922559 0 157.416458800422 448.512818454701 0 173.268456193213
7 9 14 2008 10.8170400622809 0 410.912940479529 458.284839485213 83.3340899706214 255.503852973748 264.675610099876 0 1085.95064582109
8 9 21 2008 0 0 722.064678228748 383.545188445888 0 229.298974748408 53.0835926897725 3.77359615550753 279.32664176673
9 9 28 2008 161.565985991786 0 317.41253392637 466.049530256447 0 236.486597394409 236.868501771598 2.63215376450593 215.990352574906
10 10 5 2008 0 0.531537995262858 342.212433284131 121.610766681903 0 140.417465667946 134.619035825252 0 87.631558263592
11 10 12 2008 0.701793523254914 33.1147908655156 198.830011985814 135.175441493345 0 284.284401265472 483.45169164847 0 511.832597457422
12 10 19 2008 79.8127741834931 31.4132674996498 272.697399458755 168.611054101304 75.665267673386 137.851625420017 0.112791309047058 0 495.169504317935
13 10 26 2008 0 0 490.572780765191 318.126457651458 0 205.821479887874 45.5775605118903 0 303.174563431656
14 11 2 2008 0 0 21.7454914336884 74.6582225119318 0 0 0 0 0
15 11 9 2008 0 0 0 0 0 0 0 0 0
16 11 16 2008 0 0 0 0 0 0 0 0 0
17 11 23 2008 0 0 0 0 0 0 0 0 0
18 11 30 2008 0 0 0 0 0 0 0 0 0
19 12 7 2008 0 0 0 0 0 0 0 0 0
20 12 14 2008 0 0 0 0 0 0 0 0 0
21 12 21 2008 0 0 0 0 0 0 0 0 0
22 12 28 2008 0 0 0 0 0 0 0 0 0
23 1 4 2009 0 0 0 0 0 0 0 0 0
24 1 11 2009 0 0 0 0 0 0 0 0 0
25 1 18 2009 0 0 0 0 0 0 0 0 0
26 1 25 2009 0 0 0 0 0 0 0 0 0
27 2 1 2009 0 0 0 0 0 0 0 0 0
28 2 8 2009 0 0 0 0 0 0 0 0 0
29 2 15 2009 0 0 0 0 0 0 0 0 0
30 2 22 2009 0 0 0 0 0 0 0 0 0
31 3 1 2009 0 0 0 0 0 0 0 0 0
32 3 8 2009 0 0 0 0 0 0 0 0 0
33 3 15 2009 0 0 0 0 0 0 0 0 0
34 3 22 2009 0 0 0 0 0 0 0 0 27.2247886338839
35 3 29 2009 10.5290359074339 0 0 0 0 0 0 0 11.5058239291393
36 4 5 2009 0 0 99.5185496954524 4.06329516013637 0 0 0 0 8.08819211341422
37 4 12 2009 0 0 152.140976926664 362.170839088377 0 0 0 0 0
38 4 19 2009 0 0 243.322560995743 494.067225567347 0 0 0 0 0
39 4 26 2009 0 0 325.309749514338 439.966686730223 0 0 0 0 0
40 5 3 2009 0 0 566.563549492119 599.00493297097 0 0 0 0 11.4954431631657
41 5 10 2009 0 0 1209.22211095876 902.283280700041 0 1.28073263712287 0 0 39.894080937912
42 5 17 2009 18.5704059098591 33.1147908655156 1771.33549784764 2103.86802519325 0 277.329247912234 9.93737257953501 2.6456909015924 272.177201649335
43 5 24 2009 21.566871019751 0 2258.19294106424 1464.6683970249 84.0090558149059 100.390886810737 112.386239410415 0 234.067003787826
44 5 31 2009 25.8515653720602 65.0889804482037 3753.98311051403 3382.05154416156 0 631.504021107673 376.412097899357 6.53818582924117 1264.57078493145
45 6 7 2009 206.163745056977 0 2355.07079187163 1667.86100972412 76.0356736789944 707.369080447966 632.719075571162 0 1007.59534531987
46 6 14 2009 0 0 2269.9826664132 1804.13515399415 0 259.530425478221 166.623961954679 0 134.824694249773
47 6 21 2009 21.4918009151482 0 2696.64953113942 1945.33977334769 0 290.160367637299 142.520260392103 3.70407862750711 584.200353749379
48 6 28 2009 71.2795456358814 33.1147908655156 1320.22580710014 1351.46402778939 71.2177207974026 180.758424906017 282.453502398357 2.82646370104797 590.656890493027
49 7 5 2009 119.345954269807 0 3124.88677491118 3483.68366753293 0 653.727733712757 482.192267042571 0 242.182678658513
50 7 12 2009 59.5108318824719 65.1262475124411 3897.76399575738 3766.85372922904 75.4999291965197 796.781189515463 568.586791601636 6.37757740403241 1501.62428437472
51 7 19 2009 197.886418086732 0 2980.75170627949 2751.08566012633 85.2664546415688 616.269102017381 956.594965156671 0 1715.96807374774
52 7 26 2009 75.2000188894908 0 2404.77260201871 2301.52356720311 0 786.801661426245 115.948443467551 3.77359615550753 1253.56936704129
1 8 2 2009 162.259699562856 33.7040494476152 2215.05379775287 2085.46643150162 81.9758192227885 517.159283215727 924.592026628894 0 1030.97720682666
2 8 9 2009 231.845953143763 31.4132674996498 1952.24377277611 1984.84237373363 0 825.286487586126 695.075778408676 6.55647431586305 1609.423268961
3 8 16 2009 87.3696452832476 0 1827.94068443925 1458.5205750445 83.8195298028514 409.303398795645 479.373778789633 3.77359615550753 1319.95854470679
4 8 23 2009 0.701793523254914 0 962.89183941846 805.747477229184 0 385.926137630494 158.210755210843 0 528.302652628037
5 8 30 2009 155.922552935809 0 776.46993084877 550.21092937623 80.3694299132651 548.002311744193 790.362897211686 0 1185.85694884268
6 9 6 2009 84.5622108614326 64.5280583651655 256.088959022139 88.4165573822401 0 303.178997290716 108.394454567163 0 383.194463220712
7 9 13 2009 21.771036534212 0.598189147275673 665.982499087926 573.531815515193 0 153.378664256679 124.248357285496 6.52638310148267 139.446559221169
8 9 20 2009 136.509128577605 0 872.687583260648 514.060134657967 0 465.067122366617 734.818196403222 0 1040.26816737007
9 9 27 2009 0 0 288.851524417947 358.062497726387 84.515624674596 359.030314458912 48.8915194640918 0 412.089826183904
10 10 4 2009 0.701793523254914 0 32.2051282419292 115.643934612182 0 0 0 0 30.784367604805
11 10 11 2009 63.826904688999 0 271.441513037888 73.6199815916082 0 0 0 0 60.8179084668307
12 10 18 2009 10.885518267106 0 453.88171071275 396.958527528343 0 117.265460997401 45.1870424076952 0 128.682825551629
13 10 25 2009 10.885518267106 33.1147908655156 161.008090125987 92.9413987767329 0 27.7747703326049 45.7912734521346 0 20.6330333450749
14 11 1 2009 0 0 237.783510611592 192.023919463524 0 14.0073581947444 46.1962349749569 0 500.608097684896
15 11 8 2009 0 0 0 0 0 0 0 0 0
16 11 15 2009 0 0 0 0 0 0 0 0 0
17 11 22 2009 0 0 0 0 0 0 0 0 0
18 11 29 2009 0 0 0 0 0 0 0 0 0
19 12 6 2009 0 0 0 0 0 0 0 0 0
20 12 13 2009 0 0 0 0 0 0 0 0 0
21 12 20 2009 0 0 0 0 0 0 0 0 0
22 12 27 2009 0 0 0 0 0 0 0 0 0
23 1 3 2010 0 0 0 0 0 0 0 0 0
24 1 10 2010 0 0 0 0 0 0 0 0 0
25 1 17 2010 0 0 0 0 0 0 0 0 0
26 1 24 2010 0 0 0 0 0 0 0 0 0
27 1 31 2010 0 0 0 0 0 0 0 0 0
28 2 7 2010 0 0 0 0 0 0 0 0 0
29 2 14 2010 0 0 0 0 0 0 0 0 0
30 2 21 2010 0 0 0 0 0 0 0 0 0
31 2 28 2010 0 0 0 0 0 0 0 0 0
32 3 7 2010 0 0 137.559742315875 223.638221386294 0 0 0 0 0
33 3 14 2010 0 31.4132674996498 0 0 0 0 0 0 0
34 3 21 2010 10.885518267106 0 9.22914773515221 0 0 0 0 0 46.8802783122518
35 3 28 2010 0 0 9.66745777600645 0 0 0 0 0 0
36 4 4 2010 0 0 72.4420820466665 138.460209153128 0 0 0 0 0
37 4 11 2010 0 0 144.970741398526 179.999759024204 0 0 0 0 0
38 4 18 2010 0 0 525.228384300787 580.387768833432 0 0 0 0 0
39 4 25 2010 0 0 674.684754188973 754.834493710002 0 0 0 0 12.8377696830085
40 5 2 2010 10.885518267106 0 1180.11416828398 1348.14394492765 0 0 0 0 29.732595111766
41 5 9 2010 9.53119517609516 0 1786.4409547675 1429.35203252789 0 279.61305754415 10.1042480322999 2.62670636525562 284.084822640283
42 5 16 2010 10.7191294324565 33.1147908655156 747.125952284937 560.379525986135 85.2664546415688 21.7995481506633 29.2498173699038 0 56.8621346259991
43 5 23 2010 9.23199914383732 0 1015.03631471433 568.964885548269 0 33.0673206339426 0 0 27.5731274982598
44 5 30 2010 30.9210081770279 0 2313.59009282967 1812.37250663675 0 167.230062876924 69.6186653119682 3.77359615550753 118.797392427117
45 6 6 2010 62.4136068341178 64.7550196590084 2730.72132566181 2286.19651313434 70.8652437692116 474.452018891057 253.925748297569 2.61977022646781 1123.97272935127
46 6 13 2010 115.254063554688 0 1459.63234407028 1151.10575512343 0 455.868880651685 327.932943477472 0 333.392946951466
47 6 20 2010 0 0 793.459021857917 417.963137679998 0 18.8598219545648 12.1774087531498 3.77359615550753 139.830605386615
48 6 27 2010 33.3388135696812 0 2928.49831834197 2537.9288467676 72.4314367666881 593.170552796764 507.036576378496 0 658.658713411747
49 7 4 2010 211.618317917407 0 3131.2030298038 2967.02195614785 0 624.01584813304 422.808852600497 2.82100778077872 1446.7857718244
50 7 11 2010 10.8287528558253 33.1147908655156 3145.90699136428 3267.36378186572 79.9369763612784 331.536392408011 578.429003511888 3.77359615550753 1211.24325276895
51 7 18 2010 235.879344316476 0 3166.24944459706 3219.16850928867 0 531.642704164659 476.422746576827 0 624.146655120409
52 7 25 2010 21.0692430109571 64.5280583651655 3548.34379271101 2800.02901995879 84.0891747336808 1023.37096729938 740.212387808483 6.66552043950103 1514.75660979873
1 8 1 2010 231.360376551675 0 2708.86704025217 2154.83254381693 85.2664546415688 647.317201523244 404.180987876193 0 1277.57703522262
2 8 8 2010 10.1837247438511 0.598189147275673 1876.1273658361 2058.69312461574 0 362.309505603723 584.458171150166 3.77359615550753 441.009911326933
3 8 15 2010 59.6398438568584 0 1660.51995689951 1581.7567392365 80.3264036075884 320.135746676623 372.172761462834 0 1086.23410808648
4 8 22 2010 154.56020969278 64.5280583651655 1686.65074373485 1370.08623527403 0 708.142476552924 269.517518796831 6.61812776631852 1062.47014285928
5 8 29 2010 87.0459954085694 0 1117.74377475822 1119.85422335534 82.3022950983011 261.844391002506 810.490344366444 0 898.809964305625
6 9 5 2010 166.485892855661 0 1331.88724854149 1089.47172817308 0 851.7689516919 150.353927551034 0 850.843984764398
7 9 12 2010 64.3848816764217 0.598189147275673 509.716995219464 499.654314290514 0 214.351851084583 773.181145521065 3.77359615550753 767.545136115083
8 9 19 2010 160.233975062889 31.4132674996498 729.608190930138 91.8015306847096 81.5391108747153 334.263622677802 175.727968552472 0 946.94717918892
9 9 26 2010 10.885518267106 33.1147908655156 638.853701668183 277.450847943906 0 254.9016064109 124.058917663404 2.72126281942263 266.372770929818
10 10 3 2010 10.1837247438511 0 294.740205793061 640.874423304477 0 358.611251815199 322.497760785043 0 592.778857026477
11 10 10 2010 0 0 147.523679535748 93.8039752885252 0 0 49.9970774567961 3.77359615550753 450.866894891749
12 10 17 2010 62.4847478961556 0.571525344587177 309.570995739986 449.915864325022 0 224.2401359219 403.482913340029 0 84.3499020411095
13 10 24 2010 24.2995238723419 0 474.279187337192 215.528686134671 0 231.062701986586 11.2133564414233 0 11.7060273500538
14 10 31 2010 0.701793523254914 0 248.322814583754 178.515835617891 75.8586315285639 1.47754579540419 63.2105888605013 0 65.8390525566131
15 11 7 2010 0 0 0 0 0 0 0 0 0
16 11 14 2010 0 0 0 0 0 0 0 0 0
17 11 21 2010 0 0 0 0 0 0 0 0 0
18 11 28 2010 0 0 0 0 0 0 0 0 0
19 12 5 2010 0 0 0 0 0 0 0 0 0
20 12 12 2010 0 0 0 0 0 0 0 0 0
21 12 19 2010 0 0 0 0 0 0 0 0 0
22 12 26 2010 0 0 0 0 0 0 0 0 0
23 1 2 2011 0 0 0 0 0 0 0 0 0
24 1 9 2011 0 0 0 0 0 0 0 0 0
25 1 16 2011 0 0 0 0 0 0 0 0 0
26 1 23 2011 0 0 0 0 0 0 0 0 0
27 1 30 2011 0 0 0 0 0 0 0 0 0
28 2 6 2011 0 0 0 0 0 0 0 0 0
29 2 13 2011 0 0 0 0 0 0 0 0 0
30 2 20 2011 0 0 0 0 0 0 0 0 0
31 2 27 2011 0 0 0 0 0 0 0 0 0
32 3 6 2011 0 0 14.8235624735461 228.616375592044 0 0 0 0 0
33 3 13 2011 0 0 19.4515066873827 21.2801264672485 0 0 0 0 0
34 3 20 2011 0 0 11.2657743717942 30.6617719681803 0 0 0 0 0
35 3 27 2011 10.885518267106 0 17.7756958660302 146.710045512986 0 0 0 0 46.9098927640476
36 4 3 2011 0 0 105.383794939226 62.4014471019897 0 0 0 0 0
37 4 10 2011 0 0 32.9727812389082 50.668256572929 0 0 0 0 0
38 4 17 2011 0 0 167.004694054031 385.973878246519 0 0 0 0 0
39 4 24 2011 0 0 524.14478397382 726.461623822306 0 0 0 0 0
40 5 1 2011 0 0 892.116200569546 1196.14790729659 0 0 0 0 13.2081411334795
41 5 8 2011 10.885518267106 33.1147908655156 1840.8226986393 1641.3274741716 0 152.058814865757 0 0 97.3409143574094
42 5 15 2011 19.6871462788492 0.559694160235976 3440.4619061264 2838.20434886708 85.2664546415688 247.882413858162 123.026866719101 2.66915064768577 373.530014212155
43 5 22 2011 46.2355924313041 64.5280583651655 3822.19820524138 3257.72222894753 0 664.669192357328 393.510030975337 6.46238660588541 1420.04483157958
44 5 29 2011 217.337889290182 0.519635267489642 2788.13617558391 1917.67482542316 78.4548509720913 704.559558054674 659.144040695664 0 1037.85484089968
45 6 5 2011 24.6955552814074 0 2433.88924800385 2036.14249524307 0 376.884084021323 315.24348281568 3.77359615550753 542.752396681284
46 6 12 2011 199.935725273012 33.1147908655156 2954.85377805896 2474.90396944573 78.395873870745 673.998772612192 421.736680209952 2.83269952961143 1186.27614216639
47 6 19 2011 10.885518267106 0 2471.03461965922 2091.73965873725 0 187.100773128012 423.955945401422 0 366.900680339667
48 6 26 2011 226.348970619146 0 3687.78560492925 3305.12543228305 83.5900743627526 612.048432168228 494.75276097411 3.77359615550753 1318.00364903225
49 7 3 2011 0 64.5280583651655 2290.62174323965 2148.88607527596 0 852.014014712457 482.255516569061 2.7757658127729 1307.63401246824
50 7 10 2011 87.0452698527808 0 3164.79100727778 2588.91575345267 84.9554682702064 311.770575868849 519.462960817765 3.77359615550753 1102.38440258077
51 7 17 2011 187.857861790637 0.598189147275673 3115.42113236266 2907.80045029074 0 965.495231397123 785.065350970256 2.82909481539507 1823.78459833559
52 7 24 2011 228.210443732342 33.1147908655156 2235.63461202853 2393.16180161568 81.282105843122 525.728868330103 528.250027590396 3.77359615550753 647.138254691623
52 7 31 2011 26.0956268954382 31.9801128915037 2420.59519063605 2249.46028844667 84.155190580858 768.458623641252 521.30297417979 0 1231.39494458777
1 8 7 2011 230.562936685447 0 1788.00541632894 1566.54618925192 0 272.992410686777 548.750536938799 3.77359615550753 1426.40392143679
2 8 14 2011 10.885518267106 0 1042.96747549712 1278.14676628999 0 556.768465015345 545.95497986027 0 925.359952502105
3 8 21 2011 83.817250890096 33.1147908655156 1307.08093306069 1160.18160378719 83.5214689733481 517.375657512289 372.805926755121 6.501339151057 617.850332541764
4 8 28 2011 131.316173175928 31.4132674996498 751.00135624967 377.771173146246 0 155.697096462769 214.143340222267 0 1157.23341658651
5 9 4 2011 91.8866078504772 0 422.898218360554 262.134795198464 0 853.350053744354 642.632652392675 0 440.731052799195
6 9 11 2011 158.607264313692 0 801.991621451668 569.227880763119 82.8558781757514 149.787802150402 335.358583142197 0 862.191951576892
7 9 18 2011 21.763217758997 0.587969245211573 624.248736801076 708.602909283617 0 26.8274981716032 55.6458412060633 3.77359615550753 460.419866276592
8 9 25 2011 0 0 475.686164879889 220.375200910745 0 789.450777682058 133.538393582009 2.73115983598995 282.20063476824
9 10 2 2011 66.3179679758016 33.1147908655156 542.404479789407 538.320630167314 80.5865319494153 49.7290467532596 461.13260813828 0 739.042350151947
10 10 9 2011 0 31.4132674996498 484.369997908756 302.204935201045 0 0 301.603461901612 0 35.1639906988233
11 10 16 2011 0 0 283.963382069914 163.36405959522 0 122.442343908313 9.13762877359616 0 37.2313054743499
12 10 23 2011 150.995194058652 0 115.240392829402 178.77098635152 0 113.803446157631 18.7855984901525 0 221.875862741817
13 10 30 2011 10.885518267106 0 262.220200893859 84.2056494889474 0 30.4045781468886 31.862185349946 0 339.5281127799
14 11 6 2011 0 0 29.9250421511848 24.8868897202533 0 14.5915615906944 0 0 0
15 11 13 2011 0 0 0 0 0 0 0 0 0
16 11 20 2011 0 0 0 0 0 0 0 0 0
17 11 27 2011 0 0 0 0 0 0 0 0 0
18 12 4 2011 0 0 0 0 0 0 0 0 0
19 12 11 2011 0 0 0 0 0 0 0 0 0
20 12 18 2011 0 0 0 0 0 0 0 0 0
21 12 25 2011 0 0 0 0 0 0 0 0 0
22 1 1 2012 0 0 0 0 0 0 0 0 0
23 1 8 2012 0 0 0 0 0 0 0 0 0
24 1 15 2012 0 0 0 0 0 0 0 0 0
25 1 22 2012 0 0 0 0 0 0 0 0 0
26 1 29 2012 0 0 0 0 0 0 0 0 0
27 2 5 2012 0 0 0 0 0 0 0 0 0
28 2 12 2012 0 0 0 0 0 0 0 0 0
29 2 19 2012 0 0 0 0 0 0 0 0 0
