Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
16 11 16 2008 2009 9107400 8943846 3921900 0 9107400 9107400 8943846 0
17 11 23 2008 2009 9107400 8943846 3921900 0 9107400 9107400 8943846 0
18 11 30 2008 2009 9107400 8943846 3921900 0 9107400 9107400 8943846 -20430
19 12 7 2008 2009 9107400 8923416 3921900 0 9107400 9107400 8923416 -20429
20 12 14 2008 2009 9107400 8902987 3921900 0 9107400 9107400 8902987 -20430
21 12 21 2008 2009 9107400 8882557 3921900 0 9107400 9107400 8882557 -20430
22 12 28 2008 2009 9107400 8862127 3921900 0 9107400 9107400 8862127 -1411833
23 1 4 2009 2009 9107400 8862127 4488260 7450294 9107400 6582247.67717039 7450294 0
24 1 11 2009 2009 9107400 8862127 5054620 7450294 9107400 5845339.89555137 7450294 0
25 1 18 2009 2009 9107400 8862127 5620980 7450294 9107400 5121743.6381526 7450294 0
26 1 25 2009 2009 9107400 8862127 6187339 7450294 9107400 4498232.86605605 7450294 0
27 2 1 2009 2009 9107400 8862127 6753699 7450294 9107400 3921900 7450294 -359206
28 2 8 2009 2009 9035300 8862127 6956311 7091088 9107400 3921900 7091088 -359206
29 2 15 2009 2009 8963300 8862127 7158922 6731882 9107400 3921900 6731882 -359207
30 2 22 2009 2009 8891300 8862127 7361534 6372675 9107400 3921900 6372675 -359206
31 3 1 2009 2009 8819300 8862127 7564145 6013469 9107400 3921900 6013469 -315272
32 3 8 2009 2009 8131550 8757288 7800574 5698197 9107400 3921900 5698197 -315273
33 3 15 2009 2009 7443800 8652450 8037004 5382924 9107400 3921900 5382924 -315272
34 3 22 2009 2009 6756050 8547611 8273434 5067652 9107400 3921900 5067652 -315273
35 3 29 2009 2009 6068300 8442772 8509863 4752379 9107400 3921900 4752379 0
36 4 5 2009 2009 5752550 8336161 8529202 4752379 9107400 3921900 4752379 0
37 4 12 2009 2009 5436800 8229549 8548541 4752379 9107400 3921900 4752379 0
38 4 19 2009 2009 5121050 7596513 8540508 4752379 9107400 3921900 4752379 0
39 4 26 2009 2009 4805300 6963476 8532475 4752379 9107400 3921900 4752379 52921
40 5 3 2009 2009 4805300 7048562 8632243 4920974 9107400 3921900 4805300 0
41 5 10 2009 2009 4805300 7133648 8732012 5089569 9107400 3921900 4805300 452863
42 5 17 2009 2009 9107400 7218733 8831780 5258163 9107400 3921900 5258163 168595
43 5 24 2009 2009 9107400 7303819 8931549 5426758 9107400 5119095.24867967 5426758 1250696.37168082
44 5 31 2009 2009 9107400 7388905 9031317 5595353 9107400 6677454.37168082 6677454.37168082 112140.474467268
45 6 7 2009 2009 9107400 7818529 9050338 6372675 9107400 6789594.84614809 6789594.84614809 988765.191959854
46 6 14 2009 2009 9107400 8248153 9069359 7149997 9107400 7778360.03810794 7778360.03810794 329179.214785539
47 6 21 2009 2009 9107400 8677776 9088379 7927318 9107400 8107539.25289348 8107539.25289348 999860.74710652
48 6 28 2009 2009 9107400 9107400 9107400 8704640 9107400 9107400 9107400 0
49 7 5 2009 2009 9107400 9107400 9107400 8805330 9107400 9107400 9107400 0
50 7 12 2009 2009 9107400 9107400 9107400 8906020 9107400 9107400 9107400 0
51 7 19 2009 2009 9107400 9107400 9107400 9006710 9107400 9107400 9107400 0
52 7 26 2009 2009 9107400 9107400 9107400 9107400 9107400 9107400 9107400 0
1 8 2 2009 2010 9107400 9107400 3921900 0 9107400 9107400 9107400 0
2 8 9 2009 2010 9107400 9107400 3921900 0 9107400 9107400 9107400 0
3 8 16 2009 2010 9107400 9107400 3921900 0 9107400 9107400 9107400 -30702
4 8 23 2009 2010 9107400 9076698 3921900 0 9107400 9107400 9076698 -30703
5 8 30 2009 2010 9107400 9045995 3921900 0 9107400 9107400 9045995 -25537
6 9 6 2009 2010 9107400 9020458 3921900 0 9107400 9107400 9020458 -25537
7 9 13 2009 2010 9107400 8994921 3921900 0 9107400 9107400 8994921 -25538
8 9 20 2009 2010 9107400 8969383 3921900 0 9107400 9107400 8969383 -25537
9 9 27 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 0
10 10 4 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 0
11 10 11 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 0
12 10 18 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 0
13 10 25 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 0
14 11 1 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 0
15 11 8 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 0
16 11 15 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 0
17 11 22 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 0
18 11 29 2009 2010 9107400 8943846 3921900 0 9107400 9107400 8943846 -20430
19 12 6 2009 2010 9107400 8923416 3921900 0 9107400 9107400 8923416 -20429
20 12 13 2009 2010 9107400 8902987 3921900 0 9107400 9107400 8902987 -20430
21 12 20 2009 2010 9107400 8882557 3921900 0 9107400 9107400 8882557 -20430
22 12 27 2009 2010 9107400 8862127 3921900 0 9107400 9107400 8862127 -1411833
23 1 3 2010 2010 9107400 8862127 4488260 7450294 9107400 6294115.52612084 7450294 0
24 1 10 2010 2010 9107400 8862127 5054620 7450294 9107400 5593645.79213998 7450294 0
25 1 17 2010 2010 9107400 8862127 5620980 7450294 9107400 4915753.13444175 7450294 0
26 1 24 2010 2010 9107400 8862127 6187339 7450294 9107400 4447747.64599451 7450294 0
27 1 31 2010 2010 9107400 8862127 6753699 7450294 9107400 3921900 7450294 -359206
28 2 7 2010 2010 9107400 8862127 6956311 7091088 9107400 3921900 7091088 -359206
29 2 14 2010 2010 9107400 8862127 7158922 6731882 9107400 3921900 6731882 -359207
30 2 21 2010 2010 9107400 8862127 7361534 6372675 9107400 3921900 6372675 -359206
31 2 28 2010 2010 9107400 8862127 7564145 6013469 9107400 3921900 6013469 -315272
32 3 7 2010 2010 8710399.3339909 8757288 7800574 5698197 9107400 3921900 5698197 -315273
33 3 14 2010 2010 8313498.6679818 8652450 8037004 5382924 9107400 3921900 5382924 -315272
34 3 21 2010 2010 7916598.0019727 8547611 8273434 5067652 9107400 3921900 5067652 -315273
35 3 28 2010 2010 7519697.3359636 8442772 8509863 4752379 9107400 3921900 4752379 0
36 4 4 2010 2010 6983275.27653182 8336161 8529202 4752379 9107400 3921900 4752379 0
37 4 11 2010 2010 6446853.21710003 8229549 8548541 4752379 9107400 3921900 4752379 0
38 4 18 2010 2010 5910431.15766825 7596513 8540508 4752379 9107400 3921900 4752379 0
39 4 25 2010 2010 5374009.09823646 6963476 8532475 4752379 9107400 4180242.98956237 4752379 168595
40 5 2 2010 2010 5374009.09823646 7048562 8632243 4920974 9107400 3921900 4920974 168595
41 5 9 2010 2010 5374009.09823646 7133648 8732012 5089569 9107400 4997270.94901687 5089569 1689552.08774238
42 5 16 2010 2010 9107400 7218733 8831780 5258163 9107400 6779121.08774238 6779121.08774238 383368.707331145
43 5 23 2010 2010 9107400 7303819 8931549 5426758 9107400 7162489.79507353 7162489.79507353 1868827.20492647
44 5 30 2010 2010 9107400 7388905 9031317 5595353 9107400 9107400 9031317 19021
45 6 6 2010 2010 9107400 7818529 9050338 6372675 9107400 9107400 9050338 19021
46 6 13 2010 2010 9107400 8248153 9069359 7149997 9107400 9107400 9069359 19020
47 6 20 2010 2010 9107400 8677776 9088379 7927318 9107400 9107400 9088379 19021
48 6 27 2010 2010 9107400 9107400 9107400 8704640 9107400 9107400 9107400 0
49 7 4 2010 2010 9107400 9107400 9107400 8805330 9107400 9107400 9107400 0
50 7 11 2010 2010 9107400 9107400 9107400 8906020 9107400 9107400 9107400 0
51 7 18 2010 2010 9107400 9107400 9107400 9006710 9107400 9107400 9107400 0
52 7 25 2010 2010 9107400 9107400 9107400 9107400 9107400 9107400 9107400 0
1 8 1 2010 2011 9107400 9107400 3921900 0 9107400 9107400 9107400 0
2 8 8 2010 2011 9107400 9107400 3921900 0 9107400 9107400 9107400 0
3 8 15 2010 2011 9107400 9107400 3921900 0 9107400 9107400 9107400 -30702
4 8 22 2010 2011 9107400 9076698 3921900 0 9107400 9107400 9076698 -30703
5 8 29 2010 2011 9107400 9045995 3921900 0 9107400 9107400 9045995 -25537
6 9 5 2010 2011 9107400 9020458 3921900 0 9107400 9107400 9020458 -25537
7 9 12 2010 2011 9107400 8994921 3921900 0 9107400 9107400 8994921 -25538
8 9 19 2010 2011 9107400 8969383 3921900 0 9107400 9107400 8969383 -25537
9 9 26 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 0
10 10 3 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 0
11 10 10 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 0
12 10 17 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 0
13 10 24 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 0
14 10 31 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 0
15 11 7 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 0
16 11 14 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 0
17 11 21 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 0
18 11 28 2010 2011 9107400 8943846 3921900 0 9107400 9107400 8943846 -20430
19 12 5 2010 2011 9107400 8923416 3921900 0 9107400 9107400 8923416 -20429
20 12 12 2010 2011 9107400 8902987 3921900 0 9107400 9107400 8902987 -20430
21 12 19 2010 2011 9107400 8882557 3921900 0 9107400 9107400 8882557 -20430
22 12 26 2010 2011 9107400 8862127 3921900 0 9107400 9107400 8862127 -1411833
23 1 2 2011 2011 9107400 8862127 4488260 7450294 9107400 4818907.28968428 7450294 0
24 1 9 2011 2011 9107400 8862127 5054620 7450294 9107400 4376351.69391864 7450294 0
25 1 16 2011 2011 9107400 8862127 5620980 7450294 9107400 4253377.90086184 7450294 0
26 1 23 2011 2011 9107400 8862127 6187339 7450294 9107400 4071414.8193743 7450294 0
27 1 30 2011 2011 9107400 8862127 6753699 7450294 9107400 3921900 7450294 -359206
28 2 6 2011 2011 9054334.63174924 8862127 6956311 7091088 9107400 3921900 7091088 -359206
29 2 13 2011 2011 9001342.86317706 8862127 7158922 6731882 9107400 3921900 6731882 -359207
30 2 20 2011 2011 8948351.09460488 8862127 7361534 6372675 9107400 3921900 6372675 -359206
31 2 27 2011 2011 8895359.3260327 8862127 7564145 6013469 9107400 3921900 6013469 -315272
32 3 6 2011 2011 8258073.54044141 8757288 7800574 5698197 9107400 3921900 5698197 -315273
33 3 13 2011 2011 7620814.15517155 8652450 8037004 5382924 9107400 3921900 5382924 -315272
34 3 20 2011 2011 6983554.76990169 8547611 8273434 5067652 9107400 3921900 5067652 -315273
35 3 27 2011 2011 6346295.38463183 8442772 8509863 4752379 9107400 3921900 4752379 0
36 4 3 2011 2011 5980780.77874095 8336161 8529202 4752379 9107400 3921900 4752379 0
37 4 10 2011 2011 5615266.17285006 8229549 8548541 4752379 9107400 3921900 4752379 0
38 4 17 2011 2011 5249751.56695918 7596513 8540508 4752379 9107400 3921900 4752379 0
39 4 24 2011 2011 4884236.9610683 6963476 8532475 4752379 9107400 4679269.99798583 4752379 131857.961068297
40 5 1 2011 2011 4884236.9610683 7048562 8632243 4920974 9107400 3921900 4884236.9610683 0
41 5 8 2011 2011 4884236.9610683 7133648 8732012 5089569 9107400 3921900 4884236.9610683 373926.038931703
42 5 15 2011 2011 9107400 7218733 8831780 5258163 9107400 4811945.01697584 5258163 1049510.05182188
43 5 22 2011 2011 9107400 7303819 8931549 5426758 9107400 6307673.05182188 6307673.05182188 1872954.30022918
44 5 29 2011 2011 9107400 7388905 9031317 5595353 9107400 8180627.35205106 8180627.35205106 595024.208101906
45 6 5 2011 2011 9107400 7818529 9050338 6372675 9107400 8775651.56015297 8775651.56015297 87837.6917526573
46 6 12 2011 2011 9107400 8248153 9069359 7149997 9107400 8863489.25190562 8863489.25190562 224889.748094376
47 6 19 2011 2011 9107400 8677776 9088379 7927318 9107400 9107400 9088379 19021
48 6 26 2011 2011 9107400 9107400 9107400 8704640 9107400 9107400 9107400 0
49 7 3 2011 2011 9107400 9107400 9107400 8805330 9107400 9107400 9107400 0
50 7 10 2011 2011 9107400 9107400 9107400 8906020 9107400 9107400 9107400 0
51 7 17 2011 2011 9107400 9107400 9107400 9006710 9107400 9107400 9107400 0
52 7 24 2011 2011 9107400 9107400 9107400 9107400 9107400 9107400 9107400 0
52 7 31 2011 2011 9107400 9107400 9107400 9107400 9107400 9107400 9107400 0
1 8 7 2011 2012 9107400 9107400 3921900 0 9107400 9107400 9107400 0
2 8 14 2011 2012 9107400 9107400 3921900 0 9107400 9107400 9107400 0
3 8 21 2011 2012 9107400 9107400 3921900 0 9107400 9107400 9107400 -30702
4 8 28 2011 2012 9107400 9076698 3921900 0 9107400 9107400 9076698 -30703
5 9 4 2011 2012 9107400 9045995 3921900 0 9107400 9107400 9045995 -25537
6 9 11 2011 2012 9107400 9020458 3921900 0 9107400 9107400 9020458 -25537
7 9 18 2011 2012 9107400 8994921 3921900 0 9107400 9107400 8994921 -25538
8 9 25 2011 2012 9107400 8969383 3921900 0 9107400 9107400 8969383 -25537
9 10 2 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 0
10 10 9 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 0
11 10 16 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 0
12 10 23 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 0
13 10 30 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 0
14 11 6 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 0
15 11 13 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 0
16 11 20 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 0
17 11 27 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 0
18 12 4 2011 2012 9107400 8943846 3921900 0 9107400 9107400 8943846 -20430
19 12 11 2011 2012 9107400 8923416 3921900 0 9107400 9107400 8923416 -20429
20 12 18 2011 2012 9107400 8902987 3921900 0 9107400 9107400 8902987 -20430
21 12 25 2011 2012 9107400 8882557 3921900 0 9107400 9107400 8882557 -20430
22 1 1 2012 2012 9107400 8862127 3921900 0 9107400 9107400 8862127 -1411833
23 1 8 2012 2012 9107400 8862127 4488260 7450294 9107400 6077396.19115564 7450294 0
24 1 15 2012 2012 9107400 8862127 5054620 7450294 9107400 5529129.10066716 7450294 0
25 1 22 2012 2012 9107400 8862127 5620980 7450294 9107400 5002232.99358458 7450294 0
26 1 29 2012 2012 9107400 8862127 6187339 7450294 9107400 4473076.30423773 7450294 0
27 2 5 2012 2012 9107400 8862127 6753699 7450294 9107400 3921900 7450294 -359206
28 2 12 2012 2012 9060905.48615136 8862127 6956311 7091088 9107400 3921900 7091088 -359206
29 2 19 2012 2012 9014475.4584523 8862127 7158922 6731882 9107400 3921900 6731882 -359207
30 2 26 2012 2012 8968045.43075324 8862127 7361534 6372675 9107400 3921900 6372675 -359206
31 3 4 2012 2012 8921615.40305418 8862127 7564145 6013469 9107400 3921900 6013469 -315272
32 3 11 2012 2012 8301750.12812813 8757288 7800574 5698197 9107400 3921900 5698197 -315273
33 3 18 2012 2012 7681920.3670525 8652450 8037004 5382924 9107400 3921900 5382924 -315272
34 3 25 2012 2012 7062090.60597687 8547611 8273434 5067652 9107400 3921900 5067652 -315273
35 4 1 2012 2012 6442260.84490124 8442772 8509863 4752379 9107400 3921900 4752379 0
36 4 8 2012 2012 6059567.23686336 8336161 8529202 4752379 9107400 3921900 4752379 0
37 4 15 2012 2012 5676873.62882549 8229549 8548541 4752379 9107400 3921900 4752379 0
38 4 22 2012 2012 5294180.02078761 7596513 8540508 4752379 9107400 3921900 4752379 0
39 4 29 2012 2012 4911486.41274973 6963476 8532475 4752379 9107400 3921900 4752379 159107.412749734
40 5 6 2012 2012 4911486.41274973 7048562 8632243 4920974 9107400 3921900 4911486.41274973 0
41 5 13 2012 2012 4911486.41274973 7133648 8732012 5089569 9107400 5070235.05328169 4911486.41274973 1585201.9378539
42 5 20 2012 2012 9107400 7218733 8831780 5258163 9107400 6496688.35060363 6496688.35060363 863758.526948334
43 5 27 2012 2012 9107400 7303819 8931549 5426758 9107400 7360446.87755196 7360446.87755196 1568554.09437052
44 6 3 2012 2012 9107400 7388905 9031317 5595353 9107400 8929000.97192249 8929000.97192249 88347.5223284718
45 6 10 2012 2012 9107400 7818529 9050338 6372675 9107400 9017348.49425096 9017348.49425096 -9771.53067256324
46 6 17 2012 2012 9107400 8248153 9069359 7149997 9107400 9007576.9635784 9007576.9635784 80802.0364216045
47 6 24 2012 2012 9107400 8677776 9088379 7927318 9107400 9107400 9088379 19021
48 7 1 2012 2012 9107400 9107400 9107400 8704640 9107400 9107400 9107400 0
49 7 8 2012 2012 9107400 9107400 9107400 8805330 9107400 9107400 9107400 0
50 7 15 2012 2012 9107400 9107400 9107400 8906020 9107400 9107400 9107400 0
51 7 22 2012 2012 9107400 9107400 9107400 9006710 9107400 9107400 9107400 0
52 7 29 2012 2012 9107400 9107400 9107400 9107400 9107400 9107400 9107400 0
